"","CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","STRATUM","SUBNATIO","OECD","BOOKID","ST001D01T","ST003D02T","ST003D03T","ST004D01T","ST005Q01TA","ST007Q01TA","ST011Q04TA","ST154Q01HA","IC001Q01TA","IC001Q02TA","IC001Q03TA","IC001Q04TA","IC001Q05TA","IC001Q07TA","IC009Q01TA","IC009Q02TA","IC009Q03TA","IC009Q05NA","IC009Q06NA","IC002Q01HA","IC004Q01HA","ST013Q01TA","MISCED","FISCED","HISCED","PARED","MISCED_D","FISCED_D","HISCED_D","PAREDINT","HISEI","MMINS","LMINS","SMINS","TMINS","STUBMI","ESCS","ICTHOME","ICTSCH","HEDRES","WEALTH","ICTRES","EMOSUPS","STIMREAD","ADAPTIVITY","BODYIMA","SOCONPA","PVMATH","PVREAD","PVSCIE","W_FSTUWT"
"26",484,"MEX",48400001,48407359,"07MS","048400","MEX0007","4840000",1,11,10,4,2002,1,3,1,1,2,3,1,3,1,3,1,2,2,3,2,2,2,4,1,2,4,4,12,2,4,4,12,39.04,250,200,150,NA,24.22,-1.1856,5,9,-0.6853,-1.4648,-1.2275,1.0346,1.0419,0.4572,-0.3258,-1.2684,387.2991,451.8732,471.9819,152.04115
"27",484,"MEX",48400001,48407382,"07MS","048400","MEX0007","4840000",1,22,10,1,2002,1,3,2,1,2,3,1,2,1,1,1,2,1,2,1,1,2,2,3,2,6,6,16,2,6,6,16,65.01,NA,NA,NA,NA,NA,0.4145,8,7,-0.1357,-0.637,-0.8794,NA,-1.7115,-1.4537,-0.2412,-1.7215,376.3808,345.7824,330.1586,152.04115
"28",484,"MEX",48400001,48407621,"07MS","048400","MEX0007","4840000",1,3,10,10,2002,2,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,1,2,1,2,9,2,1,2,9,22.57,35,175,105,1365,27.34,-3.4121,0,0,-3.0862,-4.2769,-3.768,1.0346,2.0871,2.0073,NA,0.9078,356.6296,324.294,360.0244,162.88524
"29",484,"MEX",48400001,48407633,"07MS","048400","MEX0007","4840000",1,12,10,1,2002,1,1,3,1,2,1,1,2,1,3,1,1,3,3,2,2,3,4,1,6,2,6,16,6,2,6,16,29.18,250,200,150,2750,NA,-1.0042,8,8,-0.1357,-2.3913,-2.4196,1.0346,-0.6163,0.4572,-1.0908,0.9078,369.1673,414.1595,404.3872,152.04115
"30",484,"MEX",48400001,48407890,"07MS","048400","MEX0007","4840000",1,17,10,4,2002,1,3,3,1,2,1,1,1,3,1,2,1,1,3,2,2,3,3,3,2,2,2,9,2,2,2,9,16.38,275,110,0,1540,25.51,-1.443,9,7,0.031,-0.2745,0.4472,-0.6576,-0.62,0.1067,0.0422,-1.0299,332.9888,375.6214,306.1822,152.04115
"31",484,"MEX",48400001,48408085,"07MS","048400","MEX0007","4840000",1,23,10,12,2002,1,2,4,1,1,3,1,3,1,2,1,2,3,3,2,2,3,3,2,3,1,3,12,3,1,3,12,16.5,NA,NA,NA,NA,NA,-1.4382,7,5,1.1793,-1.336,-0.94,NA,-0.4648,-2.2652,-1.339,NA,450.3831,455.3705,468.8328,152.04115
"32",484,"MEX",48400002,48401479,"07MS","048400","MEX0002","4840000",1,21,9,5,2002,1,1,4,1,3,NA,1,1,1,1,1,1,1,1,1,1,2,3,4,6,6,6,16,6,1,6,16,13.72,240,240,300,NA,NA,0.3457,10,10,1.1793,1.1612,1.2943,0.2169,-0.62,-0.4708,NA,NA,279.3157,266.6979,363.1286,306.56126
"33",484,"MEX",48400002,48401515,"07MS","048400","MEX0002","4840000",1,30,7,8,2002,1,4,4,1,4,1,1,2,NA,1,NA,3,3,3,3,3,5,5,2,1,1,1,6,1,1,1,6,39.04,270,180,225,NA,23.44,-2.0678,8,0,0.0477,-1.6306,-1.5939,1.0346,-2.3003,-1.4537,-2.4111,-1.0299,313.1906,313.9273,331.0739,322.69606
"34",484,"MEX",48400002,48402936,"07MS","048400","MEX0002","4840000",1,22,9,12,2002,2,1,1,1,1,1,3,3,1,1,1,3,3,3,3,3,3,3,2,6,6,6,16,6,6,6,16,65.01,250,200,300,1250,20.34,0.126,8,1,-1.0118,-0.8011,-1.2275,-0.6576,-2.3003,-0.1687,-0.2393,-1.0299,480.8967,433.8739,473.0539,306.56126
"35",484,"MEX",48400002,48403071,"07MS","048400","MEX0002","4840000",1,8,9,5,2002,1,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,9,2,2,2,9,22.57,NA,NA,NA,NA,NA,-2.3359,NA,NA,-2.3503,-2.274,-2.3112,NA,0.4831,-2.2652,NA,NA,254.513,260.2655,319.7836,306.56126
"36",484,"MEX",48400002,48403194,"07MS","048400","MEX0002","4840000",1,20,9,7,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.7432,311.6988,343.5202,306.56126
"37",484,"MEX",48400002,48404138,"07MS","048400","MEX0002","4840000",1,17,9,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.5119,482.0796,455.8522,306.56126
"38",484,"MEX",48400002,48404669,"07MS","048400","MEX0002","4840000",1,13,9,4,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.8907,356.7105,348.5529,306.56126
"39",484,"MEX",48400002,48404673,"07MS","048400","MEX0002","4840000",1,14,9,4,2002,2,3,2,2,NA,3,3,3,3,1,1,NA,NA,NA,NA,NA,4,4,1,5,6,6,16,5,6,6,16,39.04,NA,NA,NA,160,22.64,-1.0772,4,NA,-4.4106,-1.9962,-2.3112,NA,NA,NA,NA,NA,268.4099,277.2642,301.2417,306.56126
"40",484,"MEX",48400002,48404736,"07MS","048400","MEX0002","4840000",1,1,9,1,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.066,446.6837,434.1543,306.56126
"41",484,"MEX",48400002,48405287,"07MS","048400","MEX0002","4840000",1,18,9,11,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.2521,573.0554,532.3909,306.56126
"42",484,"MEX",48400002,48407379,"07MS","048400","MEX0002","4840000",1,10,9,6,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.44,329.0207,361.2597,306.56126
"43",484,"MEX",48400002,48407901,"07MS","048400","MEX0002","4840000",1,6,9,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.9599,399.7905,396.7956,306.56126
"44",484,"MEX",48400002,48408008,"07MS","048400","MEX0002","4840000",1,2,9,11,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.5554,348.7571,361.0592,306.56126
"45",484,"MEX",48400003,48400036,"07MS","048400","MEX0007","4840000",1,18,10,3,2002,1,3,4,1,5,1,3,3,3,3,3,1,3,3,1,1,3,3,2,5,1,5,14,5,1,5,14.5,17,240,360,180,2640,22.77,-1.3248,4,7,0.0477,-2.1193,-1.5939,1.0346,-0.6537,-0.0763,1.3115,0.2971,368.8494,407.1086,373.9212,208.51703
"46",484,"MEX",48400003,48400179,"07MS","048400","MEX0007","4840000",1,16,10,2,2002,2,4,4,1,2,1,1,1,1,1,1,2,1,1,1,1,3,4,1,1,1,1,6,1,1,1,6,39.04,200,200,200,850,20.52,-2.014,9,8,-1.3525,-0.8018,-0.7308,1.0346,-0.62,-0.5786,0.1306,-1.0299,461.842,437.303,415.9692,208.51703
"47",484,"MEX",48400003,48400418,"07MS","048400","MEX0007","4840000",1,9,10,8,2002,1,2,3,2,3,3,2,2,1,2,1,1,1,3,1,1,2,2,1,6,2,6,16,6,2,6,16,76.49,300,300,200,850,18.67,-0.058,7,7,-1.0527,-2.244,-1.7779,0.6402,-0.3335,0.1041,0.1306,0.3334,473.5176,467.8281,484.7679,208.51703
"48",484,"MEX",48400003,48400461,"07MS","048400","MEX0007","4840000",1,17,10,4,2002,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,4,6,6,6,16,6,6,6,16,62.13,200,250,750,1250,23.88,0.9716,11,10,1.1793,0.5298,0.1833,1.0346,-0.62,-0.5786,NA,0.9078,397.4777,391.386,419.0063,208.51703
"49",484,"MEX",48400003,48400669,"07MS","048400","MEX0007","4840000",1,12,10,8,2002,2,1,3,2,4,1,3,2,1,3,1,1,1,1,1,3,3,3,1,5,5,5,14,5,5,5,14.5,39.04,240,600,240,NA,24,-0.8255,7,8,-0.9057,-1.7903,-1.7162,1.0346,-0.2336,-1.0504,0.0422,-0.4368,458.3998,392.2403,428.1552,208.51703
"50",484,"MEX",48400003,48400893,"07MS","048400","MEX0007","4840000",1,1,10,5,2002,1,2,1,1,2,1,1,1,1,1,1,1,2,3,3,3,3,4,3,6,4,6,16,6,4,6,16,85.41,100,150,300,1100,23.53,1.2353,10,3,-0.6853,0.7009,0.7693,1.0346,-0.62,0.4572,-0.8499,0.3334,487.9927,613.1541,520.5299,208.51703
"51",484,"MEX",48400003,48401442,"07MS","048400","MEX0007","4840000",1,33,10,1,2002,1,3,1,1,5,3,1,3,1,3,1,2,2,2,2,2,3,3,5,2,6,6,16,2,6,6,16,39.04,200,300,200,NA,19.22,-0.3452,5,9,-1.22,-1.481,-1.1196,1.0346,-0.62,-1.4537,1.8425,0.3334,425.4353,456.9962,441.8462,208.51703
"52",484,"MEX",48400003,48401680,"07MS","048400","MEX0007","4840000",1,4,10,6,2002,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,1,5,5,5,14,5,5,5,14.5,39.04,200,300,200,1950,25.1,-1.2235,11,10,-1.25,-2.4181,-1.7542,1.0346,-0.0716,2.0073,-1.0908,0.9078,379.3599,353.7235,365.0296,208.51703
"53",484,"MEX",48400003,48402037,"07MS","048400","MEX0007","4840000",1,19,10,7,2002,2,1,3,1,3,2,1,2,1,1,1,1,2,2,2,2,4,4,2,6,2,6,16,6,2,6,16,17,240,240,240,2040,21.63,-0.837,9,10,-0.4903,-1.1658,-0.3419,-0.6576,-0.0716,-0.5786,0.1306,-0.124,333.2734,351.9379,411.5489,208.51703
"54",484,"MEX",48400003,48402387,"07MS","048400","MEX0007","4840000",1,6,10,6,2002,2,3,2,2,5,3,3,1,3,3,1,3,3,3,3,3,2,3,2,2,3,3,12,2,3,3,12,62.13,100,100,100,800,23.51,-0.8705,4,1,-1.3835,-1.5142,-2.0409,1.0346,0.5102,0.1041,1.8425,0.9078,415.5038,427.56,453.9983,208.51703
"55",484,"MEX",48400003,48402432,"07MS","048400","MEX0007","4840000",1,14,10,9,2002,1,1,2,1,5,1,3,3,1,2,1,2,3,3,2,2,5,5,1,4,6,6,16,4,6,6,16,24.98,250,300,250,1100,22.67,-0.6807,6,6,-1.0752,-1.1585,-1.4787,-1.0657,-2.3003,-2.2652,-2.4111,-2.9377,412.0368,501.4102,479.9176,208.51703
"56",484,"MEX",48400003,48403100,"07MS","048400","MEX0007","4840000",1,22,10,12,2002,1,3,1,1,4,3,1,3,1,3,1,2,3,3,1,2,4,4,3,2,4,4,12,2,4,4,12,25.04,NA,NA,NA,NA,20.28,-1.4189,5,4,-1.0752,-1.1757,-0.6068,NA,-0.9263,-0.474,0.1306,-0.3986,468.5521,497.8106,510.7991,208.51703
"57",484,"MEX",48400003,48403540,"07MS","048400","MEX0007","4840000",1,10,10,1,2002,1,5,1,1,5,3,1,3,1,3,1,1,3,3,1,1,4,4,3,0,4,4,12,0,4,4,12,18.13,NA,NA,NA,NA,28.52,-1.4842,5,5,-1.2049,-1.8129,-0.94,1.0346,0.2464,2.0073,NA,-2.1377,515.0619,523.9924,498.2246,208.51703
"58",484,"MEX",48400003,48403990,"07MS","048400","MEX0007","4840000",1,18,10,6,2002,2,3,3,1,3,1,2,3,1,3,1,2,2,2,2,1,3,4,1,2,2,2,9,2,2,2,9,40.54,NA,NA,NA,NA,24.49,-1.6446,7,7,-1.1443,-1.2006,-0.94,0.2169,-0.5827,0.3695,-2.4111,-1.5287,510.4451,538.6287,538.158,208.51703
"59",484,"MEX",48400003,48404220,"07MS","048400","MEX0007","4840000",1,5,10,2,2002,1,2,2,1,5,2,3,3,1,3,1,1,3,3,1,2,4,5,2,5,6,6,16,5,6,6,16,57.37,200,200,200,NA,27.34,0.0185,6,4,-0.6947,-1.2953,-1.2275,1.0346,-1.7115,-2.2652,-1.0908,0.9078,519.208,569.007,536.4567,208.51703
"60",484,"MEX",48400003,48404227,"07MS","048400","MEX0007","4840000",1,15,10,8,2002,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,3,3,5,5,5,14,5,5,5,14.5,76.65,480,720,480,NA,20.45,0.4125,9,10,-0.1357,-0.3003,-0.349,1.0346,0.3422,0.5464,0.5549,0.7033,476.4392,511.7571,501.1213,208.51703
"61",484,"MEX",48400003,48404269,"07MS","048400","MEX0007","4840000",1,17,10,7,2002,2,4,3,1,4,3,1,3,1,3,1,2,3,3,2,3,3,4,1,1,2,2,9,1,2,2,9,44.14,NA,NA,NA,NA,16.84,-1.852,4,3,-1.0752,-2.2515,-1.2275,1.0346,-1.7115,-1.4537,1.3115,-0.3986,405.8064,470.3433,410.9431,208.51703
"62",484,"MEX",48400003,48404869,"07MS","048400","MEX0007","4840000",1,9,10,6,2002,2,4,4,1,2,1,1,3,1,3,1,1,3,3,3,1,3,4,1,1,1,1,6,1,1,1,6,29.16,100,200,100,1550,19.38,-2.3453,5,4,-1.0752,-1.5422,-1.2275,1.0346,-1.1882,-1.0504,-0.3274,0.9078,467.3773,481.2001,499.8151,208.51703
"63",484,"MEX",48400003,48405099,"07MS","048400","MEX0007","4840000",1,3,10,12,2002,1,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,5,5,1,2,1,2,9,2,1,2,9,17,100,150,100,NA,36.81,-3.5963,2,4,-3.0862,-4.4648,-2.9116,-0.6576,0.2464,2.0073,-0.8487,0.9078,367.4519,412.2968,372.6465,208.51703
"64",484,"MEX",48400003,48405195,"07MS","048400","MEX0007","4840000",1,7,10,5,2002,2,3,5,2,4,3,3,3,1,3,1,2,3,3,2,3,3,3,1,2,0,2,9,2,0,2,9,17,120,120,120,780,19.82,-2.8393,4,4,-2.4403,-2.8867,-1.7779,-2.4468,-1.515,-1.4537,-0.6375,-1.0299,436.5684,452.4933,438.3226,208.51703
"65",484,"MEX",48400003,48405354,"07MS","048400","MEX0007","4840000",1,8,10,2,2002,1,3,5,1,5,2,1,3,1,3,1,1,2,3,1,1,4,3,3,2,0,2,9,2,0,2,9,35.34,NA,NA,NA,NA,29.09,-1.7953,6,6,-1.6145,-1.3408,-1.7005,NA,-0.62,0.4572,-1.0908,-1.0299,540.1571,490.8796,479.3996,208.51703
"66",484,"MEX",48400003,48405575,"07MS","048400","MEX0007","4840000",1,20,10,4,2002,2,3,1,1,2,1,1,3,1,3,1,1,1,3,1,3,3,3,3,2,4,4,12,2,4,4,12,18.13,150,200,150,750,20.28,-1.8495,5,5,-1.9183,-1.9828,-0.6068,-0.6576,0.5102,0.4572,-1.5374,-2.0063,404.3434,432.0562,425.0162,208.51703
"67",484,"MEX",48400003,48406111,"07MS","048400","MEX0007","4840000",1,26,10,1,2002,2,1,2,1,6,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,6,6,16,4,6,6,16,39.04,240,240,240,1560,24.66,0.1731,11,8,-0.4396,0.4001,0.5236,-0.6576,0.313,-0.4771,0.5711,-1.0299,442.4002,472.6949,402.5299,208.51703
"68",484,"MEX",48400003,48406225,"07MS","048400","MEX0007","4840000",1,2,10,5,2002,1,1,1,1,4,1,1,1,2,1,1,1,2,2,2,2,3,4,1,4,4,4,12,4,4,4,12,17,200,200,200,NA,41.67,-1.6962,11,8,-1.0118,-1.8495,-1.4787,1.0346,-1.3412,-0.4708,-1.0908,-1.6926,409.6332,415.6422,397.5182,208.51703
"69",484,"MEX",48400003,48406532,"07MS","048400","MEX0007","4840000",1,13,10,11,2002,1,3,3,1,4,1,3,3,1,1,1,2,3,3,1,2,3,4,2,2,2,2,9,2,2,2,9,25.95,100,100,250,NA,21.62,-1.6527,5,5,-0.9386,-0.7636,-1.2275,0.2169,-2.3003,-2.2652,1.2117,0.3334,493.3776,535.1368,510.9157,208.51703
"70",484,"MEX",48400003,48406550,"07MS","048400","MEX0007","4840000",1,34,10,6,2002,2,3,1,1,4,3,1,2,1,3,1,2,1,2,3,1,4,4,1,2,4,4,12,2,4,4,12,30.34,150,100,100,1250,17.01,-1.3039,6,6,-1.0752,-0.9402,-0.8794,1.0346,-2.3003,-2.2652,1.2117,-0.3986,503.5163,499.931,526.5194,208.51703
"71",484,"MEX",48400003,48406761,"07MS","048400","MEX0007","4840000",1,19,10,1,2002,1,3,2,1,4,1,1,1,1,1,1,1,1,3,1,1,4,4,3,2,5,5,14,2,5,5,14.5,56.03,100,150,100,1250,17.91,-0.1666,7,7,-0.6853,-0.81,-0.8794,-1.58,-0.2336,-0.5786,-0.8499,-1.8634,469.8966,479.6959,461.5449,208.51703
"72",484,"MEX",48400003,48406893,"07MS","048400","MEX0007","4840000",1,5,10,2,2002,2,3,2,1,5,3,1,3,1,1,1,1,3,3,1,3,3,3,2,2,3,3,12,2,3,3,12,27.91,200,200,200,1550,22.86,-1.3554,5,3,-0.1357,-1.3832,-1.4787,1.0346,-0.9225,0.5464,-1.0371,0.9078,500.8681,505.3718,440.9357,208.51703
"73",484,"MEX",48400003,48406932,"07MS","048400","MEX0007","4840000",1,20,10,6,2002,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,5,6,6,16,5,6,6,16,70.09,150,150,150,NA,20.34,0.503,10,9,-0.1357,-0.493,-0.2784,1.0346,-0.62,-0.5786,0.1306,0.9078,433.3037,416.1076,436.9846,208.51703
"74",484,"MEX",48400003,48406977,"07MS","048400","MEX0007","4840000",1,23,10,4,2002,1,4,4,2,2,3,3,3,3,3,3,2,3,3,2,3,4,4,1,1,1,1,6,1,1,1,6,35.34,300,150,150,NA,23.73,-2.8267,2,4,-1.7257,-2.7961,-2.9116,-0.6576,-0.62,-0.5786,1.0044,-1.0299,424.8287,444.7487,445.3722,208.51703
"75",484,"MEX",48400003,48407158,"07MS","048400","MEX0007","4840000",1,21,10,10,2002,1,1,3,1,2,1,3,3,1,3,2,1,3,3,3,1,4,3,2,6,2,6,16,6,2,6,16,57.99,200,250,600,NA,19.95,-0.147,7,4,-0.1357,-1.6003,-1.2275,0.3657,2.0871,2.0073,0.9248,-1.0299,415.1273,415.6216,461.0104,208.51703
"76",484,"MEX",48400003,48407334,"07MS","048400","MEX0007","4840000",1,8,10,10,2002,2,2,2,1,4,1,1,1,1,1,1,1,3,3,2,2,2,4,3,6,6,6,16,6,6,6,16,76.65,200,200,200,1500,23.12,1.0533,8,6,1.1793,0.4632,-0.1536,1.0346,-0.3644,-1.4537,0.0422,-0.2702,589.2583,559.5897,554.2985,208.51703
"77",484,"MEX",48400003,48407388,"07MS","048400","MEX0007","4840000",1,24,10,3,2002,2,2,2,1,2,3,1,1,1,2,1,1,3,3,1,2,3,4,3,5,5,5,14,5,5,5,14.5,62.13,90,135,90,1575,23.57,-0.0674,7,4,-1.0118,-0.448,-0.112,1.0346,0.5102,0.7368,-1.0908,0.3334,521.8132,496.9625,526.2544,208.51703
"78",484,"MEX",48400003,48407789,"07MS","048400","MEX0007","4840000",1,11,10,10,2002,1,1,3,1,4,1,1,1,1,3,1,2,3,3,2,2,2,3,3,4,2,4,12,4,2,4,12,36.35,240,240,160,1760,22.77,-0.9615,8,4,-0.6947,-0.6624,-0.349,-0.6576,-2.3003,2.0073,1.5661,-1.0299,510.1408,540.386,533.1622,208.51703
"79",484,"MEX",48400003,48408181,"07MS","048400","MEX0007","4840000",1,6,10,12,2002,1,1,3,2,4,3,3,3,2,3,1,2,2,3,2,2,5,5,3,5,2,5,14,5,2,5,14.5,27.91,100,150,150,NA,20.27,-1.2944,4,8,-1.0527,-2.9662,-2.4109,1.0346,-0.0999,-0.2644,1.5661,0.3334,444.0339,498.8363,491.6344,208.51703
"80",484,"MEX",48400004,48400062,"07MS","048400","MEX0007","4840000",1,17,10,1,2002,1,1,3,1,2,1,1,2,1,3,1,1,1,3,1,1,4,5,1,6,5,6,16,6,5,6,16,68.7,250,200,250,1750,24.65,0.3364,8,9,-1.0118,-0.3003,-0.349,1.0346,0.5135,0.635,-2.4111,0.3334,419.9919,508.0524,475.6023,179.07834
"81",484,"MEX",48400004,48400140,"07MS","048400","MEX0007","4840000",1,11,10,7,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.011,450.7214,456.2003,179.07834
"82",484,"MEX",48400004,48400527,"07MS","048400","MEX0007","4840000",1,4,10,1,2002,1,1,2,1,4,1,1,3,1,2,1,1,3,3,2,1,3,3,4,6,6,6,16,6,6,6,16,86.72,250,200,250,NA,17.63,1.076,10,5,1.1793,-0.4566,-0.1536,0.3622,-0.9225,0.4572,-1.0908,-0.2702,498.2182,548.7963,500.1013,179.07834
"83",484,"MEX",48400004,48400625,"07MS","048400","MEX0007","4840000",1,3,10,12,2002,1,1,2,1,4,1,1,1,1,1,1,1,3,3,1,1,2,3,4,4,6,6,16,4,6,6,16,65.01,250,200,250,1800,22.68,1.0981,9,4,-0.6122,1.5673,0.7693,1.0346,-0.62,-1.0504,-0.5743,0.9078,501.2912,514.0461,494.6684,179.07834
"84",484,"MEX",48400004,48400713,"07MS","048400","MEX0007","4840000",1,11,10,11,2002,2,1,1,1,3,3,1,3,3,3,1,1,3,3,2,3,2,3,1,6,5,6,16,6,5,6,16,85.85,250,200,250,1450,24.34,0.3324,3,4,-0.1357,-2.0392,-1.4787,1.0346,0.5102,NA,0.1306,0.9078,459.933,471.7561,445.7266,191.48426
"85",484,"MEX",48400004,48400881,"07MS","048400","MEX0007","4840000",1,14,10,8,2002,1,2,1,1,3,1,1,2,1,1,1,1,2,3,1,3,3,3,4,6,4,6,16,6,4,6,16,50.15,300,240,300,NA,17.76,0.325,10,5,-0.6947,-0.3142,-0.349,0.2127,0.2751,0.4599,-0.65,-0.3986,468.6327,527.7549,514.1671,179.07834
"86",484,"MEX",48400004,48400962,"07MS","048400","MEX0007","4840000",1,5,10,7,2002,1,1,3,2,2,3,1,3,3,3,3,1,1,1,1,1,5,5,3,4,2,4,12,4,2,4,12,17,250,200,250,2150,23.44,-1.8331,2,10,-1.0527,-2.7646,-3.768,-1.1847,-0.9225,-0.5786,0.6891,-1.663,431.2036,435.1987,424.607,179.07834
"87",484,"MEX",48400004,48401425,"07MS","048400","MEX0007","4840000",1,30,10,5,2002,2,1,1,1,5,1,2,2,1,1,3,1,3,3,1,1,2,2,3,6,6,6,16,6,6,6,16,44.14,250,200,250,1250,22.6,0.3524,10,6,-0.1357,0.2737,-0.239,-0.6576,-0.62,-0.1687,1.8425,0.9078,483.4598,499.0108,483.7145,191.48426
"88",484,"MEX",48400004,48401664,"07MS","048400","MEX0007","4840000",1,12,10,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.9036,593.6119,563.477,179.07834
"89",484,"MEX",48400004,48402090,"07MS","048400","MEX0007","4840000",1,1,10,10,2002,2,1,1,1,2,3,1,1,1,1,1,1,1,3,1,1,3,3,3,6,6,6,16,6,6,6,16,66.42,NA,NA,NA,NA,17.31,0.4474,7,7,1.1793,-0.5019,-0.1536,NA,0.2464,0.1915,1.8425,0.9078,485.9265,516.0199,516.5769,191.48426
"90",484,"MEX",48400004,48402094,"07MS","048400","MEX0007","4840000",1,23,10,5,2002,2,2,3,1,2,1,1,1,1,2,1,2,2,2,1,1,3,3,4,6,2,6,16,6,2,6,16,76.49,250,200,250,NA,18.62,0.8052,10,6,-0.6853,-0.1151,0.5447,0.2169,-0.9263,0.3695,1.0044,0.3691,440.842,479.6775,524.5193,191.48426
"91",484,"MEX",48400004,48402358,"07MS","048400","MEX0007","4840000",1,31,10,9,2002,2,3,3,1,3,1,1,1,1,1,1,3,3,3,3,3,4,4,3,2,2,2,9,2,2,2,9,44.14,250,150,150,2000,19.96,-1.0937,9,2,-0.5813,-0.3683,-0.1536,-0.6576,-0.3302,0.1067,0.5694,0.3334,383.4339,350.0413,388.0164,191.48426
"92",484,"MEX",48400004,48402393,"07MS","048400","MEX0007","4840000",1,29,10,7,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.3964,445.7381,445.4473,179.07834
"93",484,"MEX",48400004,48402505,"07MS","048400","MEX0007","4840000",1,6,10,11,2002,1,2,2,1,2,NA,3,1,1,1,1,1,1,1,1,1,2,2,1,6,6,6,16,6,6,6,16,81.05,250,200,250,2250,27.55,1.0662,7,7,-0.4903,2.2208,1.2943,1.0346,-1.6579,0.836,-0.6254,-0.5162,419.3991,428.6722,427.2845,179.07834
"94",484,"MEX",48400004,48402720,"07MS","048400","MEX0007","4840000",1,14,10,6,2002,2,2,2,1,3,1,2,2,1,1,1,2,1,1,1,1,3,4,2,6,6,6,16,6,6,6,16,65.01,250,200,200,1400,24.22,-0.1344,11,10,-0.6947,-1.6618,-1.4171,-0.6576,-0.62,-0.5786,-0.65,0.9078,374.622,351.4874,365.3471,191.48426
"95",484,"MEX",48400004,48403324,"07MS","048400","MEX0007","4840000",1,7,10,9,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.1968,475.91,450.8092,179.07834
