CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,STRATUM,SUBNATIO,OECD,ST013Q01TA,MISCED,FISCED,HISCED,PARED,MISCED_D,FISCED_D,HISCED_D,PAREDINT,HISEI,MMINS,LMINS,SMINS,TMINS,STUBMI,ESCS,ICTHOME,ICTSCH,HEDRES,WEALTH,ICTRES,EMOSUPS,STIMREAD,ADAPTIVITY,BODYIMA,SOCONPA,PVMATH,PVREAD,PVSCIE
484,MEX,48400216,48404649,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,25.95,170,170,85,,21.36,-1.7371,4,1,-1.7257,-1.6562,-1.9299,-0.6576,-0.9225,0.1941,-0.2393,0.3334,299.19,337.34,328.94
484,MEX,48400216,48405248,07MS,048400,MEX0007,4840000,1,1,6,4,6,16.00,6,4,6,16.00,31.72,,,,,,-0.2706,6,6,1.1793,-0.5813,-0.3918,,-1.5150,-1.0504,1.3115,0.1965,459.45,422.05,460.14
484,MEX,48400216,48405351,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,463.66,507.84,494.44
484,MEX,48400216,48405396,07MS,048400,MEX0007,4840000,1,1,2,1,2,9.00,2,1,2,9.00,30.90,,,,,24.68,-2.3358,4,4,-2.3391,-2.3388,-1.7779,,-1.0333,-0.5786,-0.6500,-1.6926,487.20,490.79,467.08
484,MEX,48400216,48405466,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,432.62,469.70,446.23
484,MEX,48400216,48405990,07MS,048400,MEX0007,4840000,1,1,5,6,6,16.00,5,6,6,16.00,23.88,,,,,24.91,-0.4169,6,5,-0.4903,0.0277,-0.1536,,-0.8885,-0.4708,0.1098,0.1965,510.40,500.20,498.60
484,MEX,48400216,48406386,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,17.00,200,200,200,1100,17.30,-2.4922,4,6,-1.3904,-2.3287,-1.7779,1.0346,-1.3412,-0.5786,0.6650,-1.0299,454.68,509.89,483.32
484,MEX,48400216,48407189,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,419.66,452.56,438.41
484,MEX,48400216,48407216,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,54.62,,,,,20.20,-0.6679,6,7,-0.6853,-0.5209,-1.2275,,-0.6200,-0.5786,0.6089,0.9078,425.82,377.53,368.41
484,MEX,48400216,48407318,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,22.57,,,,,24.80,-2.0955,5,5,-1.9183,-1.2669,-0.5742,,-0.6200,-1.4537,-1.0908,-0.3986,439.74,418.17,440.94
484,MEX,48400216,48407566,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,486.03,486.52,475.15
484,MEX,48400216,48407853,07MS,048400,MEX0007,4840000,1,3,4,4,4,12.00,4,4,4,12.00,62.13,300,240,240,,20.96,-0.5407,7,6,-1.0118,-1.3244,-0.6068,-0.6576,-0.0073,0.1067,-0.8499,0.9078,541.01,488.16,475.19
484,MEX,48400217,48400005,07MS,048400,MEX0007,4840000,1,5,6,2,6,16.00,6,2,6,16.00,41.27,,,,,25.39,-0.6931,2,6,-1.3835,-2.6013,-2.5634,-1.5824,-2.3003,-1.0467,0.1306,-0.0974,463.71,461.73,452.38
484,MEX,48400217,48400108,07MS,048400,MEX0007,4840000,1,6,1,6,6,16.00,1,6,6,16.00,66.42,,,,,20.93,0.3877,8,6,0.0477,-1.0978,-0.8016,,-0.9225,-0.5786,1.3115,0.9078,401.22,442.05,397.08
484,MEX,48400217,48400204,07MS,048400,MEX0007,4840000,1,1,1,1,1,6.00,1,1,1,6.00,39.04,,,,,24.21,-2.8525,4,5,-1.9560,-3.0637,-2.2529,,0.5102,0.4572,0.5711,-1.0299,440.62,426.29,417.51
484,MEX,48400217,48400387,07MS,048400,MEX0007,4840000,1,3,2,6,6,16.00,2,6,6,16.00,82.41,200,250,150,1950,17.97,0.6764,8,8,-0.6853,-0.4893,-1.1562,1.0346,-1.3412,-1.4537,0.1306,-0.0974,414.82,451.74,433.11
484,MEX,48400217,48400559,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,415.49,430.01,414.26
484,MEX,48400217,48400904,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,394.71,370.44,390.19
484,MEX,48400217,48401396,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,17.00,,,,,20.17,-2.1321,5,6,-1.3835,-1.4370,-1.1870,,2.0871,1.3230,1.0151,-0.0974,414.61,433.48,382.11
484,MEX,48400217,48401496,07MS,048400,MEX0007,4840000,1,1,1,2,2,9.00,1,2,2,9.00,35.34,,,,,31.25,-0.8978,9,7,0.0477,1.1431,0.6901,1.0346,-0.9263,-0.5786,0.1306,0.9078,443.89,495.47,455.70
484,MEX,48400217,48401879,07MS,048400,MEX0007,4840000,1,2,1,2,2,9.00,1,2,2,9.00,,250,250,250,1350,24.02,-0.5713,8,8,0.0477,1.3458,0.7063,-0.6576,0.5102,0.4572,0.1306,-2.9377,469.48,421.30,415.87
484,MEX,48400217,48402802,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,28.48,100,150,100,2750,22.22,-0.9827,7,9,1.1793,-0.7022,-0.2532,-0.6576,-0.6200,2.0073,0.5711,-1.0299,411.39,460.52,389.63
484,MEX,48400217,48402810,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,462.76,491.78,499.55
484,MEX,48400217,48402813,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,39.04,,,,,23.89,-2.2997,3,7,-1.9560,-2.9724,-2.9116,,0.5102,0.1041,0.5711,-0.1240,355.89,340.00,369.95
484,MEX,48400217,48403299,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,17.79,,,,,,-0.7985,10,10,-0.4903,1.3787,0.3509,,-0.6200,-0.5786,,,358.01,352.44,366.99
484,MEX,48400217,48403710,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,409.73,427.72,431.07
484,MEX,48400217,48403712,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,22.57,250,200,100,1600,20.70,-1.2918,9,8,-0.4903,-0.8656,-0.4458,-0.6576,0.7904,0.1915,-0.2393,0.0157,442.64,469.01,487.11
484,MEX,48400217,48403993,07MS,048400,MEX0007,4840000,1,2,1,2,2,9.00,1,2,2,9.00,49.30,,,,,26.27,-1.2597,5,8,0.0477,-1.0884,-0.2717,,0.7904,0.5464,1.3115,0.3691,412.55,394.53,366.03
484,MEX,48400217,48404017,07MS,048400,MEX0007,4840000,1,1,0,2,2,9.00,0,2,2,9.00,18.13,,,,,21.51,-2.6712,3,5,-1.6618,-2.8745,-3.7680,,-1.7115,-0.1716,1.3115,-0.0974,385.57,365.80,369.18
484,MEX,48400217,48404096,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,30.78,,,,,19.38,-1.7742,6,8,-0.9165,-1.4432,-1.0402,,0.1494,-1.0467,1.3115,0.9078,441.44,448.67,409.37
484,MEX,48400217,48404440,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,463.62,493.56,486.37
484,MEX,48400217,48405136,07MS,048400,MEX0007,4840000,1,1,1,6,6,16.00,1,6,6,16.00,72.96,,,,,21.08,1.0638,10,9,1.1793,0.8291,1.8669,,-0.0073,0.4572,0.5711,0.9078,439.92,429.06,414.94
484,MEX,48400217,48405208,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,437.72,497.64,483.35
484,MEX,48400217,48405808,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,380.17,404.89,415.07
484,MEX,48400217,48405813,07MS,048400,MEX0007,4840000,1,1,4,1,4,12.00,4,1,4,12.00,39.04,,,,,26.12,-1.2878,6,9,-1.6145,-1.1804,-0.8794,,-1.3412,-0.5786,-1.0908,-1.0299,471.39,442.96,441.99
484,MEX,48400217,48405830,07MS,048400,MEX0007,4840000,1,3,5,1,5,14.00,5,1,5,14.50,17.00,,,,,26.78,-1.4930,5,6,-1.0193,-2.5614,-1.9656,,-1.2261,-0.1716,0.1306,0.9078,465.82,491.20,479.87
484,MEX,48400217,48405836,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,24.16,,,,,,-2.3434,,,-1.3835,-2.2741,-2.2529,,0.2464,0.8329,,,368.59,404.64,413.70
484,MEX,48400217,48406002,07MS,048400,MEX0007,4840000,1,4,2,1,2,9.00,2,1,2,9.00,21.13,,,,,23.24,-2.0753,7,5,-1.9560,-1.5699,-1.4436,,0.2751,-1.6010,-1.9373,0.9078,378.51,389.09,364.46
484,MEX,48400217,48406003,07MS,048400,MEX0007,4840000,1,5,6,5,6,16.00,6,5,6,16.00,58.77,,,,,23.12,0.4472,7,5,-0.1357,-0.3258,-0.8794,,-0.6200,-1.4537,-1.5386,-1.9709,410.98,380.43,380.73
484,MEX,48400217,48406224,07MS,048400,MEX0007,4840000,1,1,5,2,5,14.00,5,2,5,14.50,30.34,,,,,,-0.5761,,,1.1793,-0.5217,-0.3629,,-0.6163,-0.9282,,,433.86,442.02,407.26
484,MEX,48400217,48406395,07MS,048400,MEX0007,4840000,1,1,2,1,2,9.00,2,1,2,9.00,17.00,200,250,150,1500,35.16,-2.4969,2,7,-2.4403,-2.0314,-1.9827,-0.6576,-0.0686,0.1041,-1.3390,0.9078,482.74,417.57,460.24
484,MEX,48400217,48406891,07MS,048400,MEX0007,4840000,1,1,4,4,4,12.00,4,4,4,12.00,62.13,,,,,22.15,-1.0719,6,7,-2.3391,-1.7076,-1.9827,1.0346,0.9261,0.1888,,0.9078,472.77,445.22,457.43
484,MEX,48400217,48406931,07MS,048400,MEX0007,4840000,1,1,2,1,2,9.00,2,1,2,9.00,22.57,,,,,23.12,-2.7743,5,6,-3.0862,-2.9019,-2.9116,,-0.6200,0.4572,-1.0908,-0.3986,427.57,406.22,386.68
484,MEX,48400217,48407563,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,39.04,,,,,21.11,-1.2685,6,8,-0.6853,-0.4421,-0.7308,,-0.2654,0.4546,1.8425,0.9078,452.10,453.12,442.16
484,MEX,48400217,48407804,07MS,048400,MEX0007,4840000,1,2,2,1,2,9.00,2,1,2,9.00,21.24,,,,,24.82,-2.0196,4,7,-1.3835,-0.9413,-1.5106,,0.5102,0.4572,0.5711,-1.0299,457.98,402.03,421.42
484,MEX,48400217,48407869,07MS,048400,MEX0007,4840000,1,2,1,6,6,16.00,1,6,6,16.00,62.13,60,60,120,,20.81,0.4197,10,10,-0.6947,0.0076,-0.3490,-0.6576,-0.5827,0.1067,0.3359,-0.3986,403.70,375.92,397.04
484,MEX,48400217,48408147,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,365.80,397.25,411.19
484,MEX,48400218,48400255,07MS,048400,MEX0008,4840000,1,1,2,1,2,9.00,2,1,2,9.00,62.13,360,240,120,,17.50,-1.3172,8,2,-1.3835,-0.9585,-1.7240,-2.4468,0.5102,2.0073,-1.0908,0.9078,373.34,299.75,314.73
484,MEX,48400218,48400419,07MS,048400,MEX0008,4840000,1,2,2,2,2,9.00,2,2,2,9.00,22.57,,,,,23.38,-2.4160,2,8,-1.9560,-2.2690,-2.2529,,1.3517,2.0073,0.9264,0.9078,377.71,449.29,475.97
484,MEX,48400218,48401404,07MS,048400,MEX0008,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,393.17,370.97,389.59
484,MEX,48400218,48401567,07MS,048400,MEX0008,4840000,1,1,2,2,2,9.00,2,2,2,9.00,,300,300,300,1500,18.49,-2.3477,3,3,-1.9183,-0.8912,-1.7601,1.0346,0.5102,2.0073,1.2097,0.9078,416.83,437.90,408.73
484,MEX,48400218,48401581,07MS,048400,MEX0008,4840000,1,1,1,0,1,6.00,1,0,1,6.00,17.00,,,,,,-3.0651,5,7,-1.3835,-3.0201,-2.4931,,-0.0999,0.4572,-0.2393,-1.0299,380.87,333.13,365.38
484,MEX,48400218,48401850,07MS,048400,MEX0008,4840000,1,1,2,1,2,9.00,2,1,2,9.00,17.00,,,,,17.93,-2.1898,8,4,-2.0490,-1.0756,-1.4436,,2.0871,0.8360,0.1306,-0.3986,372.63,356.19,423.18
484,MEX,48400218,48402344,07MS,048400,MEX0008,4840000,1,3,2,2,2,9.00,2,2,2,9.00,33.83,,,,,19.11,-1.7927,4,4,-1.3835,-1.3192,-0.8399,,2.0871,2.0073,-0.8499,-1.0299,403.87,392.76,395.43
484,MEX,48400218,48402797,07MS,048400,MEX0008,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,339.64,349.54,353.30
484,MEX,48400218,48402815,07MS,048400,MEX0008,4840000,1,1,0,2,2,9.00,0,2,2,9.00,13.34,360,300,300,1440,17.93,-2.8112,4,9,-2.0490,-2.8711,-2.2529,0.5029,0.2751,0.7368,0.2478,-1.0299,471.57,487.94,445.94
484,MEX,48400218,48403060,07MS,048400,MEX0008,4840000,1,1,0,2,2,9.00,0,2,2,9.00,16.50,405,450,360,2385,16.23,-2.3225,6,10,-0.9386,-2.3120,-1.9656,-0.6576,2.0871,1.3230,0.1306,-0.0118,321.24,268.81,305.22
484,MEX,48400218,48403381,07MS,048400,MEX0008,4840000,1,1,2,2,2,9.00,2,2,2,9.00,39.45,160,160,200,1000,19.92,-2.0531,3,5,-2.0490,-2.1294,-1.7779,1.0346,-0.6200,0.0210,-0.2393,-0.1240,410.53,429.33,426.06
484,MEX,48400218,48403552,07MS,048400,MEX0008,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,485.85,459.29,475.55
484,MEX,48400218,48403919,07MS,048400,MEX0008,4840000,1,3,2,0,2,9.00,2,0,2,9.00,22.57,360,180,360,,,-1.8722,10,10,-1.0752,-1.0760,-0.8794,1.0346,0.1214,-0.1687,0.1306,-0.5888,383.40,326.02,315.64
484,MEX,48400218,48404051,07MS,048400,MEX0008,4840000,1,1,1,1,1,6.00,1,1,1,6.00,11.74,,,,,,-2.9752,,,-2.3391,-1.3346,-1.5044,,-0.3644,0.1067,,,452.66,440.97,433.72
484,MEX,48400218,48404806,07MS,048400,MEX0008,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,346.85,338.45,328.71
484,MEX,48400218,48404914,07MS,048400,MEX0008,4840000,1,1,1,0,1,6.00,1,0,1,6.00,22.57,,,,,20.08,-2.5549,6,8,-1.0527,-1.6140,-1.5044,,1.4931,2.0073,0.1306,0.3334,440.29,461.69,461.13
484,MEX,48400218,48404980,07MS,048400,MEX0008,4840000,1,4,4,6,6,16.00,4,6,6,16.00,63.03,585,455,195,,19.53,0.4608,8,6,-1.9645,0.2079,-0.5742,-2.0819,-0.2336,0.3721,-0.8499,-0.0974,333.76,320.27,330.90
484,MEX,48400218,48405112,07MS,048400,MEX0008,4840000,1,1,2,0,2,9.00,2,0,2,9.00,17.00,120,90,120,450,22.86,-2.6102,4,9,-1.3835,-2.7590,-2.4931,-0.6576,0.2464,2.0073,-0.6487,-1.0299,410.19,387.81,408.13
484,MEX,48400218,48405900,07MS,048400,MEX0008,4840000,1,1,2,2,2,9.00,2,2,2,9.00,27.91,,,,,21.48,-2.0920,5,7,-1.6618,-1.3338,-1.5044,,-0.0999,-0.5786,0.9114,-0.0974,380.62,371.79,389.46
484,MEX,48400218,48406100,07MS,048400,MEX0008,4840000,1,1,1,1,1,6.00,1,1,1,6.00,30.34,,,,,27.68,-2.8661,8,3,-2.0490,-2.7319,-2.3112,-0.6576,0.5102,0.4572,,-1.0299,416.47,360.85,391.83
484,MEX,48400218,48406150,07MS,048400,MEX0008,4840000,1,4,6,3,6,16.00,6,3,6,16.00,53.15,600,600,600,,23.10,0.0736,11,9,-1.2793,-0.6067,-0.8111,-2.4468,1.4882,-2.2652,-1.9373,0.9078,410.03,434.30,456.55
484,MEX,48400218,48406334,07MS,048400,MEX0008,4840000,1,1,2,2,2,9.00,2,2,2,9.00,16.50,300,240,240,1500,21.48,-2.7015,2,6,-2.0490,-2.5235,-2.0409,-0.6576,0.2464,0.8329,0.9248,0.3691,365.12,413.51,405.13
484,MEX,48400218,48406823,07MS,048400,MEX0008,4840000,1,2,1,2,2,9.00,1,2,2,9.00,27.91,480,360,360,2640,21.48,-1.8983,11,10,-1.5925,-1.3559,-0.5742,-1.5824,0.5102,-0.0791,-1.0908,-2.9377,392.89,408.03,392.84
484,MEX,48400218,48407070,07MS,048400,MEX0008,4840000,1,1,1,2,2,9.00,1,2,2,9.00,44.94,300,180,180,,31.53,-1.6431,8,6,-0.6853,-1.5289,-1.1562,1.0346,0.2464,0.4572,-0.2393,-1.0299,410.51,418.61,417.16
484,MEX,48400218,48407199,07MS,048400,MEX0008,4840000,1,2,0,2,2,9.00,0,2,2,9.00,22.57,,,,,,-2.1690,6,7,-1.6618,-1.8239,-1.7240,,2.0871,2.0073,-1.0897,-0.3986,392.21,387.38,394.33
484,MEX,48400218,48407823,07MS,048400,MEX0008,4840000,1,1,2,2,2,9.00,2,2,2,9.00,17.00,,,,,25.47,-2.3930,4,5,-2.3391,-1.6064,-1.9299,,0.5102,0.4572,0.1330,-1.0299,445.00,427.73,471.40
484,MEX,48400218,48408103,07MS,048400,MEX0008,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,351.06,364.60,375.11
484,MEX,48400219,48400283,07MS,048400,MEX0005,4840000,1,5,6,6,6,16.00,6,6,6,16.00,68.77,250,250,200,2250,17.30,0.7709,10,7,-0.1357,-0.0739,-0.7308,-0.6576,-1.7115,-0.5786,0.9264,-0.4260,555.22,556.25,505.05
484,MEX,48400219,48400913,07MS,048400,MEX0005,4840000,1,4,6,6,6,16.00,6,6,6,16.00,86.72,250,250,300,2250,23.42,0.8164,10,4,-0.6853,-0.6427,-0.1120,0.6402,0.5102,2.0073,1.8425,0.9078,515.90,604.05,550.51
484,MEX,48400219,48400951,07MS,048400,MEX0005,4840000,1,4,6,3,6,16.00,6,3,6,16.00,86.72,275,275,330,2475,23.31,1.5860,10,4,0.1806,0.8933,0.4826,1.0346,2.0871,2.0073,1.1934,-1.0299,524.73,567.88,512.06
484,MEX,48400219,48402128,07MS,048400,MEX0005,4840000,1,5,6,6,6,16.00,6,6,6,16.00,57.03,250,250,200,2700,21.38,0.3828,10,8,-0.9779,-0.5292,-0.4533,,0.8945,0.1041,1.8425,0.9078,492.67,562.39,533.92
484,MEX,48400219,48402157,07MS,048400,MEX0005,4840000,1,2,2,6,6,16.00,2,6,6,16.00,76.65,250,250,300,2250,18.59,0.6584,10,4,-0.6853,-0.1043,-1.2708,-2.4468,-0.3302,-0.1687,0.8489,-1.0299,408.27,436.07,407.83
484,MEX,48400219,48402676,07MS,048400,MEX0005,4840000,1,3,6,6,6,16.00,6,6,6,16.00,72.27,250,250,300,2250,19.05,0.6776,10,9,-0.4903,-0.3844,-0.1536,0.2127,1.5391,1.3230,0.5711,-1.0299,519.22,524.44,542.53
484,MEX,48400219,48402885,07MS,048400,MEX0005,4840000,1,3,6,3,6,16.00,6,3,6,16.00,88.31,250,250,200,2250,19.72,1.4759,10,9,1.1793,0.8305,0.9144,-0.6576,-1.3451,-1.6010,,-0.3986,444.05,475.78,457.05
484,MEX,48400219,48403084,07MS,048400,MEX0005,4840000,1,3,4,4,4,12.00,4,4,4,12.00,30.34,250,250,200,2000,24.38,-0.5319,10,6,-0.4903,0.5131,-0.0440,-0.6576,0.5135,0.8329,-0.6500,-0.5888,430.68,547.71,483.85
484,MEX,48400219,48403207,07MS,048400,MEX0005,4840000,1,5,5,6,6,16.00,5,6,6,16.00,57.99,225,225,180,,19.38,0.3001,8,7,-0.4903,-0.5987,-0.1536,0.5029,-0.7320,-0.5786,1.5661,0.9078,478.03,545.60,476.42
484,MEX,48400219,48403343,07MS,048400,MEX0005,4840000,1,4,5,6,6,16.00,5,6,6,16.00,70.57,,,,,22.22,0.9168,8,5,-1.0752,0.8583,0.3875,,-0.6575,1.3230,0.1306,-0.0974,487.96,566.37,538.02
484,MEX,48400219,48403611,07MS,048400,MEX0005,4840000,1,4,6,6,6,16.00,6,6,6,16.00,88.31,250,200,150,600,23.11,1.5988,9,4,1.1793,0.7592,0.6901,-0.6576,-0.6200,-1.0504,0.8489,0.9078,511.34,505.03,507.92
484,MEX,48400219,48403809,07MS,048400,MEX0005,4840000,1,2,4,,4,12.00,4,,4,12.00,73.91,,,,,22.66,0.3055,11,2,1.1793,0.0694,-0.3195,-0.6576,-0.6200,-1.0467,0.1306,-1.0299,387.79,432.13,392.03
484,MEX,48400219,48404299,07MS,048400,MEX0005,4840000,1,4,6,6,6,16.00,6,6,6,16.00,86.72,,,,,23.88,0.7763,9,5,-0.6122,-0.5558,-0.3490,,1.1543,2.0073,0.1306,0.9078,443.83,461.37,470.35
484,MEX,48400219,48404361,07MS,048400,MEX0005,4840000,1,4,6,4,6,16.00,6,4,6,16.00,62.39,250,250,300,2250,28.74,0.2149,6,3,-1.6618,-0.6298,-1.7779,1.0346,-0.3302,-0.4740,-0.5858,-1.0299,541.57,610.26,584.89
484,MEX,48400219,48404861,07MS,048400,MEX0005,4840000,1,3,6,6,6,16.00,6,6,6,16.00,79.74,,,,,20.69,0.7448,9,5,-0.0110,-0.4391,-0.1536,,0.2464,-0.1716,0.0422,0.9078,521.76,544.76,517.69
484,MEX,48400219,48404876,07MS,048400,MEX0005,4840000,1,2,2,4,4,12.00,2,4,4,12.00,20.95,250,250,250,2250,26.22,-1.0817,9,5,-1.0118,-0.2321,-0.4533,1.0346,-0.2336,-0.1716,0.1306,0.9078,489.46,545.61,501.08
484,MEX,48400219,48405319,07MS,048400,MEX0005,4840000,1,2,6,6,6,16.00,6,6,6,16.00,73.38,250,250,300,2250,20.06,0.9345,10,6,-0.6853,0.8389,-0.0013,1.0346,0.2464,1.1813,0.9248,0.3691,517.56,557.41,488.75
484,MEX,48400219,48405515,07MS,048400,MEX0005,4840000,1,3,6,6,6,16.00,6,6,6,16.00,86.72,250,250,300,1700,19.38,1.1550,9,7,1.1793,0.2586,0.0595,1.0346,2.0871,0.8360,-0.5743,0.9078,438.89,483.44,478.45
484,MEX,48400219,48405943,07MS,048400,MEX0005,4840000,1,5,6,6,6,16.00,6,6,6,16.00,60.29,250,250,250,,17.67,0.4915,10,9,-0.1357,-0.6808,-0.8794,0.3622,-0.9225,-0.5786,-0.6500,-1.0299,500.55,517.36,494.03
484,MEX,48400219,48406637,07MS,048400,MEX0005,4840000,1,3,2,2,2,9.00,2,2,2,9.00,30.34,,,,,26.17,-1.3753,8,5,-0.6853,-0.7920,-1.1266,,1.4931,0.8360,-0.4192,-1.0299,467.23,512.93,516.55
484,MEX,48400219,48407312,07MS,048400,MEX0005,4840000,1,3,6,5,6,16.00,6,5,6,16.00,85.41,,,,,22.58,0.7581,10,5,-1.0118,-0.4156,-0.6928,,-1.5150,-1.4537,0.8489,-0.3986,433.26,453.48,440.52
484,MEX,48400220,48400096,07MS,048400,MEX0010,4840000,1,2,2,2,2,9.00,2,2,2,9.00,17.00,,,,,24.22,-1.9509,7,3,-1.5925,-0.6036,-1.1870,,-0.6200,-0.1687,1.3115,0.9078,366.55,373.31,334.03
484,MEX,48400220,48400149,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,405.49,422.88,422.23
484,MEX,48400220,48400678,07MS,048400,MEX0010,4840000,1,1,4,2,4,12.00,4,2,4,12.00,,,,,,21.30,-0.9040,5,1,-1.9183,-1.0495,-1.1870,,0.5102,0.5437,1.8425,-1.0299,316.56,303.85,299.12
484,MEX,48400220,48400805,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,429.89,435.86,425.86
484,MEX,48400220,48400815,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,313.92,379.61,383.13
484,MEX,48400220,48400928,07MS,048400,MEX0010,4840000,1,2,2,2,2,9.00,2,2,2,9.00,39.02,270,135,180,1710,,-1.2910,9,8,-0.6853,-0.3762,0.1042,1.0346,2.0871,0.5464,1.1934,0.9078,428.02,457.79,410.22
484,MEX,48400220,48400993,07MS,048400,MEX0010,4840000,1,1,2,6,6,16.00,2,6,6,16.00,31.08,,,,,20.96,-0.8567,8,4,-1.3835,-1.6551,-1.6559,,1.4931,-1.1725,-0.3417,-1.0471,344.12,408.24,378.85
484,MEX,48400220,48401082,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,391.45,396.55,383.39
484,MEX,48400220,48401491,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,353.92,324.26,380.70
484,MEX,48400220,48401863,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,409.80,401.52,397.79
484,MEX,48400220,48402554,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,365.73,307.20,336.93
484,MEX,48400220,48402845,07MS,048400,MEX0010,4840000,1,1,5,5,5,14.00,5,5,5,14.50,24.16,225,135,225,1710,20.70,-0.7448,9,7,0.0477,-0.4391,-0.1536,-0.6576,0.2464,0.8329,0.5694,-1.0299,340.53,310.21,320.15
484,MEX,48400220,48403092,07MS,048400,MEX0010,4840000,1,1,2,2,2,9.00,2,2,2,9.00,,,,,,,-2.7485,2,2,-1.3525,-3.0637,-2.2529,,-0.6200,-0.5786,-0.6487,-0.0974,362.76,406.12,342.66
484,MEX,48400220,48403478,07MS,048400,MEX0010,4840000,1,1,2,2,2,9.00,2,2,2,9.00,23.53,,,,,27.58,-1.8107,5,7,-0.6853,-0.8108,-1.2275,,0.0538,-0.1716,-0.7832,0.3334,366.36,386.01,398.15
484,MEX,48400220,48404082,07MS,048400,MEX0010,4840000,1,3,4,6,6,16.00,4,6,6,16.00,82.41,280,240,280,,28.34,1.3879,10,0,0.1806,2.9649,3.6010,1.0346,2.0871,0.8329,-0.2393,-1.0299,302.29,373.37,305.95
484,MEX,48400220,48404475,07MS,048400,MEX0010,4840000,1,3,6,3,6,16.00,6,3,6,16.00,72.30,250,200,250,,20.07,0.4297,7,2,-1.2793,-0.7272,-1.2275,-0.6576,-0.9225,-0.5786,0.1306,-2.1377,435.78,434.38,459.39
484,MEX,48400220,48404553,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,437.42,472.28,463.63
484,MEX,48400220,48404832,07MS,048400,MEX0010,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,394.38,412.60,422.66
484,MEX,48400220,48405619,07MS,048400,MEX0010,4840000,1,1,2,2,2,9.00,2,2,2,9.00,39.04,,,,,,-1.9920,10,0,-1.5925,-2.4663,-3.7680,-1.5800,2.0871,0.1915,0.1306,0.9078,312.26,389.07,330.15
484,MEX,48400220,48405668,07MS,048400,MEX0010,4840000,1,1,5,4,5,14.00,5,4,5,14.50,57.38,120,90,150,1770,26.35,-0.7219,5,2,-2.3391,-1.9054,-1.7601,1.0346,-0.3335,-0.2644,0.1306,0.9078,452.01,518.30,442.47
484,MEX,48400220,48405796,07MS,048400,MEX0010,4840000,1,1,1,1,1,6.00,1,1,1,6.00,41.63,,,,,22.48,-2.2826,5,2,-1.6618,-1.3208,-1.5044,,0.7586,0.8360,1.3115,0.9078,361.05,363.87,360.28
